N,P,K,temperature,humidity,ph,rainfall,label
26.96590628967453,51.19674557115801,23.364121755028172,25.101529829888747,85.60305787797148,6.3098602153837895,38.94398624310534,mungbean
20.094095248702992,61.14172826341219,28.478614389054325,32.69186608431934,49.78346864123262,6.107059193255603,152.50573557867847,pigeonpeas
38.71893763546688,70.35670038225233,80.70557302590151,15.744092004783543,15.723784257333527,6.961192242958954,83.76007138598598,chickpea
21.72808498413446,115.0796642751433,198.06795900296038,22.685446533154575,91.56918947950253,5.731075676884288,98.80153222208278,apple
104.58736143996616,35.121811005169626,26.31296810548093,27.32387690582545,59.52980012218918,6.888799301191937,170.52457439191252,coffee
26.00265829236936,67.70179934924023,10.164651482064237,23.648440614878993,48.07077123903626,5.892999694949666,147.8682302220021,pigeonpeas
76.88645597614489,44.949221979045625,34.249122689651024,25.80881108218973,91.31284404167658,6.5485853614494545,163.16220446991167,jute
86.99598737979406,50.57586075359311,37.84567944401032,20.47417163686087,81.23091972147984,6.424505158801479,136.75159488399444,jute
68.8534626467427,41.56018531699189,44.13941945716705,19.515505216218582,88.08679348722528,6.597101732319331,154.68728484019599,jute
59.38667591820334,53.56260915943816,43.070366670148765,32.98099757860423,81.19418948214145,7.069193741253404,169.41430390990882,papaya
23.470897737607377,70.3950157169638,14.69345210151446,30.535686521974984,65.97166731669117,6.855797932013549,52.711403384444566,lentil
20.880832308967584,124.34388842969813,211.01159503710872,19.386876574409992,84.82388132157075,6.205345840065899,61.20356324448759,grapes
82.2745993460413,46.53571377141214,31.96258382719386,23.553901575596914,83.29941397124212,6.434546861533193,162.89147867365753,rice
15.249477154271755,12.345471799578043,11.188959046023589,21.10930377906068,84.14762477316015,7.291403285362445,130.92652859753446,orange
17.011661583725715,48.85105944970871,21.92157083217655,27.698572838284882,85.71304648499229,6.523165025598285,46.6893052254232,mungbean
15.267546020057859,26.271357664568306,31.406058412920324,30.180979755932245,52.92510666143899,5.884357605373083,122.48841860534019,mango
13.837383426157455,69.76149968839762,23.128154668230007,17.909684544711276,24.328106268338907,5.778132679000067,96.91737215710893,kidneybeans
22.004687231200652,133.84827033621653,204.99140717955515,25.67948534648418,83.1882132814998,5.636777212011251,60.61532894258915,grapes
14.102701677461098,54.17543699611118,17.263488555210785,32.35982642812763,85.60884670470742,5.847430668112644,57.920675997317204,mungbean
16.549937000927073,20.39750793580889,13.27761350082491,24.567335632780082,89.7570156344544,6.735454450304374,101.1317657113644,orange
13.316372805620347,64.94088315518171,20.659639833859785,25.63635684376967,47.90673361282482,5.772580132747265,147.38243004269077,pigeonpeas
112.05818420716044,74.50563812032493,43.13960406365193,30.539826390115394,83.6594903461719,6.376355610714357,117.01052921318364,banana
75.84712086099199,43.163909330531425,51.35346428902198,23.545598765175484,83.24110293150169,6.062191730137927,174.50466891605623,rice
26.24809452648333,70.89674501952666,19.80490240311228,25.746271362702327,38.870960634443115,5.478744274394669,187.22838174279445,pigeonpeas
31.334526111600045,18.291467361258743,45.58340637533761,21.69628391378561,92.49441597384106,5.897355404661829,110.92615388133903,pomegranate
95.57916444952122,35.251628882634996,24.30195241451075,24.290400243711627,51.920780085873155,6.095471746165706,189.94621966175356,coffee
85.60391869201173,17.419464075554632,51.19249462836527,31.656731245085133,100.0,5.990597102229838,24.737630719684752,muskmelon
29.80614304738564,72.24241325525296,21.43887410542169,27.797300034086888,64.29235181331076,7.5794965422923095,75.33547813505866,blackgram
52.96998852996342,66.41416433192954,53.52394721219493,35.42862566475882,93.47008199653315,6.2490534791201195,124.10666938737513,papaya
43.47718507098969,58.57068049601119,49.6205060746017,33.240958717875635,100.0,6.8112555678132995,104.28194859790449,papaya
18.721632358630185,9.88995585867793,41.6967790637811,19.95552780954806,89.62536721940776,5.88941419026429,120.10569624910032,pomegranate
22.286402023076207,74.27911161073384,23.522532699123616,22.367170062126558,22.335306511717445,6.123137743561052,111.14644193939246,kidneybeans
44.370273984029595,67.03211134905469,75.50891287578744,17.67117058822251,16.646548163178657,7.088996691035362,70.41203937332898,chickpea
20.69322591855042,41.56936850409295,14.658695192008338,28.293439879279923,91.51966773350954,6.3231157527245285,46.64083470687876,mungbean
20.65345012232191,46.292371233165255,16.621022779975494,25.521664024856374,82.56492950150252,5.994833210697106,48.24128549314977,mungbean
20.348521347146402,24.39737351465522,28.36676218405694,37.00728240293439,48.462142914421,5.908067811123228,103.11981941012418,mango
21.1449819622967,57.710492743008565,23.016237502856967,27.894475397971576,52.19330084321551,6.117435497526145,156.35239680419423,pigeonpeas
106.99212438671987,12.17707606843041,48.60193640047662,28.61840184805267,94.36407534963917,5.583263757702419,25.830703065391653,muskmelon
20.832426362885734,17.415670846678335,26.60509826768434,29.558276760392577,40.62553967976233,5.452775262935369,65.28745293616049,mango
18.579130243756314,42.16876840123373,19.123107720506546,29.47451694174035,52.95355719216092,6.9920943218058715,69.13407698515422,mothbeans
29.43843828670095,69.78276562266879,13.322592154500546,28.45810886825291,41.26348005530817,6.124807316166121,139.57750696364243,pigeonpeas
94.7758527162249,15.299560046592982,54.05456886307849,27.0387739105791,96.57701485242468,6.76681353784958,16.65643068826935,muskmelon
88.27183249036024,40.065009459389536,47.26767038578659,22.20602950028613,95.6008458329481,6.387700204329502,174.28527330751152,rice
14.395149457650518,26.33989087267067,34.81004322505385,16.938735975870724,93.67238372500609,5.376864043867838,104.47089135041341,pomegranate
96.50738114652039,21.849564963541248,46.70337932611416,28.045096957686997,89.29189618345406,6.373895433004559,22.08438584337851,muskmelon
16.13670277364588,71.15095905931305,24.501992941975317,28.353675957955524,54.91746833444964,5.446587739787086,182.34448223102274,pigeonpeas
26.873809001165192,155.16012056830996,177.5321750014637,16.230351141370743,90.77413789074308,5.444475290351396,113.69317405506376,apple
13.65000701303062,50.34420065273109,22.359723039072488,29.152606216017688,81.02785739100104,6.474864456879423,37.16943815265611,mungbean
85.7707212718054,38.984773069785035,41.85572936685654,21.18804443985254,82.4329489373645,6.153296829382376,235.0334618497942,rice
15.372876869702063,68.27691877837158,15.52326838818488,18.775697482519337,18.016738420839083,5.895340872547098,117.87676674984998,kidneybeans
17.28670417113811,128.9391070880811,182.00436478933807,21.325960295110388,97.37510607255454,5.898721118706837,125.8912138213918,apple
75.28068134210567,45.44475298483683,40.321400095477316,19.76676566621208,78.42348145370016,6.403879324680403,178.0890010484859,rice
20.967031835948585,27.238767522318945,30.530914597201082,29.086573921420193,49.71081693811203,6.138336408133494,96.70956002191659,mango
58.828576656495976,70.01121636686456,56.67736948925327,30.67386291098218,88.52095194686918,6.652201426747195,180.69117777707172,papaya
23.31241812033427,41.10315439183692,20.86127193205519,30.014593515187162,60.640156796939166,7.1662511902242185,58.60846654311478,mothbeans
111.16097196359216,52.900616447927,21.79677704857718,25.4808381828284,86.13052292667034,6.75778325418744,91.14066414963405,cotton
15.693664747508464,11.241619815805983,41.679840867202884,20.18146636097961,94.8508754128393,5.670477234611234,98.71315577625103,pomegranate
9.75029360711261,72.79537032477948,18.31872630659464,28.27646979972069,54.98623461822614,5.38849789083086,134.81117995144908,pigeonpeas
50.70180896953428,56.018376554540396,52.64317407667279,34.639769177065915,97.78759802904979,6.989844103722789,154.82548041452566,papaya
18.26263184107658,64.2202464665404,20.802208381463863,23.350430407391478,60.30379229658997,7.299765440299539,52.43145610825772,lentil
98.75706813311619,57.249722064837364,41.62788226735771,21.48078452714839,65.07789523790734,5.87111747393144,78.39923676108559,maize
48.58005869847842,65.17523635228558,72.28632266128795,14.8655724179369,10.0,7.8168621389820965,61.96791634278317,chickpea
86.85800470376891,17.41590508559135,52.490559978222706,30.548489068779407,97.32712361798791,6.167559346559342,22.33696621663252,muskmelon
122.21448116705149,42.57222714258248,11.555388719647118,20.213791053401646,76.24549817022091,6.756478548105751,93.82656395682403,cotton
17.131991135515495,67.50928147630994,27.745100757475935,16.2826787730383,16.12989893699024,5.749428252370955,105.76331552784028,kidneybeans
33.1958363663256,64.09738275097638,83.70862723536487,23.00971351305422,18.578686119291923,6.841235081389445,77.4460266822014,chickpea
17.848453400226788,39.57971667537832,17.95765894729796,31.619824464591744,78.36416071705176,6.083473189546992,50.26267736234068,mungbean
90.41141991142005,19.275299049337292,29.565800056963916,27.383923610720977,57.458330583777055,6.33954370316399,168.29004330428424,coffee
93.73110616795287,32.180830328129005,35.074420150915174,22.225864358796485,59.53654676868169,7.050329399942027,167.30622954480668,coffee
18.694956379138432,16.02827908169132,10.90891562076185,21.232518836033172,92.96309573793468,6.956800006689502,108.5859092415355,orange
88.92805012473022,17.504691623551082,39.19348056848819,26.447601129463557,88.30171527281341,6.224263837735938,46.83962518264346,watermelon
17.052882942565546,13.41566971160714,10.292466817071091,22.320013388828002,95.2457386053521,6.864022142215887,135.77659423404072,orange
25.0952536737673,138.13265544661144,217.06665171002993,19.735950164044358,90.76145954561017,5.247312846451477,62.312335899614794,grapes
90.91518572713684,21.107815882835077,30.556308498337525,23.41464700629883,53.09843127024701,6.1197266886400765,162.2195099517431,coffee
25.95274297171798,68.06287015316107,25.13493131659866,30.317701273071926,46.18026255970879,5.555134826637411,150.56286125939295,pigeonpeas
16.03270135058264,23.299661518085458,27.748990541670782,31.22159030323264,55.96793267738131,5.397853407590069,90.20260583166866,mango
20.101848136372425,141.7913062558835,175.34157443620748,19.449406762556034,83.80877170452733,5.82212098345722,131.17141255448647,apple
20.77577671432678,25.406867865829806,30.58794314943601,31.454222188216058,47.10524121325538,5.531089735652445,88.26956476070774,mango
12.55794382163577,25.681508878067053,48.754629709635715,20.905444460015687,91.28686553208675,5.810746079115844,114.4852907130051,pomegranate
98.55784959824331,22.14117327352973,34.664780824030686,26.530199779513197,61.96452685918601,6.887127597385058,142.49574248908567,coffee
16.66110221765557,68.46096364163186,19.063354907968126,20.285306300025084,38.39649923682467,5.617940446642847,158.15373172107104,pigeonpeas
114.59718213000896,31.496960676932968,28.941949427724783,21.14740536726652,55.1822340937565,6.976868999858773,186.70875563312765,coffee
15.242312895159365,154.14329942556597,179.78436154535896,23.034741888029377,81.83759482078953,6.573806440307039,56.7515421906726,grapes
82.05835266339281,38.77679373465793,22.87468053554237,29.05759775813379,84.51339071349624,6.697089741753893,79.74401142042694,cotton
16.034548996492692,13.296035203319198,32.537688649970036,17.9960560374061,85.38905547284186,5.713614569414982,115.77328425668118,pomegranate
43.21541516070285,60.54777823383576,52.71669798499524,30.41842839605628,91.63761140202982,6.653048850937237,133.96524296335414,papaya
18.02347151153009,148.358564640859,203.26850185711788,20.316847443933195,90.74583164094385,6.393606485681224,109.47252682623355,apple
29.794538720034147,66.35726853374021,15.741624389217922,23.41685259053993,72.99735470056895,7.310942762666,73.33207317899313,blackgram
17.9425342771891,66.55382922889275,19.812146775102594,21.806396089665224,56.47469113726618,5.812397689681186,157.8600426089475,pigeonpeas
85.15481980575004,19.963185547773797,46.121968192811984,22.6605799727872,89.95963154943477,5.435104965998482,37.811217514654665,watermelon
36.11982661672803,60.637963655714785,46.11568950689304,32.255246658416716,93.54639192563347,6.636184024920724,149.60919761255266,papaya
28.030729494682802,62.408939167451045,25.613722334425677,29.49263194307155,65.39786767471082,7.3276473248490825,74.96322862080324,blackgram
23.631562572935,155.0594658596774,179.00986751226844,26.389291099926332,90.3199313990405,5.9025426220504364,78.59630786854846,grapes
10.607265315006005,65.56183289522518,11.818730675359411,26.081769699573776,68.58294669879825,6.380921180854697,55.67108596400458,lentil
80.21003841632759,43.40976485647482,38.44866621703272,23.972499057465328,81.34928472816158,6.229098789497816,217.85471076310742,rice
105.76613507019815,22.466130750176056,28.390771943444825,25.795771070741207,55.818549045029215,6.594412982717228,175.11795554002137,coffee
58.01146973396824,67.00996327306706,54.890014879992044,36.811587672441426,90.27682581495922,6.50912294950419,129.42825906376578,papaya
42.1004906320154,67.96794955683772,85.80718369734377,17.58788463480181,18.56185939971556,7.169033474120251,75.65362349399628,chickpea
91.41071732285383,30.696576020479956,32.581312482342646,21.234552798384527,50.66980899275564,6.499960494131918,194.83564547226717,coffee
66.44991502600098,34.00918452374551,31.957842548158197,15.248999571412883,90.56044663626454,6.764359875665925,150.88389953879923,jute
19.600033490627602,40.60484631890107,22.576471608122336,25.497154569896125,63.92048366690228,7.071152162506355,45.19351697446049,mothbeans
8.981247579537518,18.994412688992686,41.822807386777285,18.959479570956148,83.57806481963743,6.44276374515119,115.37168266341604,pomegranate
54.06066239713758,52.78564206968433,38.65461363523799,30.068783561575795,90.78666769286438,7.474087569607232,155.86513929948546,papaya
18.557256520621475,63.08123239437786,28.674682879184044,24.429683718519623,46.22226610256567,5.861316709480893,124.95700947847823,pigeonpeas
26.406584788842682,125.62176938832218,186.32945501945525,25.94746552004867,95.23371967709322,5.924859452560699,120.1000501333245,apple
27.865098626074285,64.67097215440918,19.245811442166524,19.778157303174822,20.193362095361508,5.7585074952084385,93.62576896668615,kidneybeans
20.083504336337754,14.904601186612647,6.687563630008243,20.126216481514195,87.04672961250381,6.9139834915539815,139.27893634276137,orange
19.147086187996084,40.259764440299165,16.426596615047842,29.563839715041443,54.6083927068825,6.950417941790047,41.04851518146621,mothbeans
85.70890510693167,45.677828200902994,44.770008817466014,24.954173753917395,80.42365377679828,6.427690766147981,176.81524356387285,rice
19.339317055492263,44.38134348614289,12.207129923712628,24.760791036172456,75.89100680019027,6.3696157843895405,43.01562419418953,mungbean
84.54481852254676,18.08574281219158,46.0128094146495,28.223589370689794,86.12634861007524,6.182028645061922,61.285538563367155,watermelon
11.149866863177854,21.19612881677881,38.709772421944194,24.805749706942407,92.45706378177763,5.633033930981421,129.36941598115865,pomegranate
15.845107515973702,16.03520910916581,32.637193259299984,22.166991696344496,90.40050914776923,5.8555464399505315,153.83337413289064,coconut
28.500882634065697,9.085428482211135,36.18435946759112,25.367135120533543,94.60945494943606,5.7417909986839675,214.57220263847796,coconut
80.89830041870712,39.92031091012049,37.77090436644471,22.94841938996069,70.87243945507645,7.01711302574961,156.60425134019312,jute
14.652815431832547,15.065076150532507,48.992400435690584,22.658715685798445,85.31703996878178,6.331869467657991,111.01048041433317,pomegranate
24.05698277245796,61.25868355623691,24.093888218774303,24.613795755237657,17.509820775022344,5.424749153695721,120.26492200265254,kidneybeans
17.00029746649033,37.45998931438346,18.034736214692995,31.00489547562568,59.96727263762216,7.113164730689336,55.29340822801734,mothbeans
76.51570598935814,50.12350870393049,41.929064917773275,26.714592090702226,86.93922985172986,6.364182736076227,162.17042234232215,jute
24.345780321946364,71.4364541863337,16.183569479107092,20.113813506342805,24.733315971244277,5.637205854126192,121.09467071649017,kidneybeans
80.73317967188405,33.55019550129473,33.52460613968192,21.992645902129617,90.34510762644696,6.122122594590919,154.90571140645682,rice
14.71432518860971,64.51140548050877,15.732685521375965,22.84037515230672,61.822294505922216,6.962496752587678,47.88294972723889,lentil
51.6152869139134,58.49296085139068,49.5099951660833,35.42958595461263,100.0,6.775448100982597,158.1015603526105,papaya
11.652673669935936,17.495098730485072,42.99551665931797,17.37672182236994,94.0455639536569,5.745083723556691,100.75524110890738,pomegranate
20.07561630792277,17.008968907963844,8.876131542021835,21.559491247378297,89.03600383410676,6.992981811926816,74.25856471890403,orange
51.28745903797016,66.50705933857869,79.15079698355878,20.12464326976967,17.932864525054008,7.485940990173973,75.87124165201824,chickpea
81.31222759859877,48.53401297276237,28.33407786185928,31.299257643987968,77.12254893451939,6.419958652472488,167.61984663900938,jute
14.400052333890304,15.227811577976803,33.73246993814119,20.355135485763146,91.92874984090848,6.210797999549792,111.61315135800612,pomegranate
101.34541320499069,52.42458392437542,16.630585651071403,23.06620310281059,69.77834761899463,6.204572389261348,87.31775023849704,cotton
27.453222304612737,45.01402341927006,14.488651297720722,29.042684841410654,53.433488497071984,7.006700684568969,52.91577396194089,mothbeans
17.965573777478127,44.32621664577839,20.474857278544107,23.508227064464066,92.40469788333364,6.2003733105611625,56.21903485438141,mungbean
26.428096871092414,135.1286565149091,200.98606490070932,23.194893602587857,82.40645712521241,6.145377413651782,72.67475388898062,grapes
11.576662113868066,47.954582620718554,18.81834695978829,28.440805895160064,83.38934214990003,7.323058111054151,62.601159001803126,mungbean
30.48707563209927,68.2300319336817,15.794428698876777,32.47299177300914,58.40515750848745,6.90603194006073,46.43697818105539,lentil
105.03527607164085,40.71374268989948,16.94413302223342,22.919761096481224,76.71050755712629,6.9121927328399,84.16867810050266,cotton
21.882047630487584,62.48974222821245,15.651684593626529,23.376304353244308,17.242352428530687,6.192801885976789,91.49068898028197,kidneybeans
10.940053312189729,23.19723722633898,14.307426668829802,30.589031266918173,44.29029090419344,5.817971577038931,70.62318111676213,mango
92.7765259538497,17.17972932223851,50.618773212621385,29.936186395180215,96.29135215090936,6.021111118939803,15.444203373697562,muskmelon
22.36203138940189,74.42058014267982,21.7780667439283,19.060825908430537,21.997165621693416,5.324877679809085,114.0677298953305,kidneybeans
18.497153047073756,14.659067341581878,10.657926739396162,23.105886172235646,88.38582602410875,6.347335366903729,95.10696941931953,orange
23.041230958424844,60.41434040026707,23.880139569217377,23.993348943219825,45.237823813234826,5.359964442815297,138.97195706228726,pigeonpeas
83.70179300266574,58.21905735989555,40.264989991857554,24.89163735038473,76.05261500795676,6.0327524644976505,79.45295530631383,maize
79.64956875409025,51.660484404173445,38.159301769754165,25.449985269723218,79.53077191888316,6.94081827173131,157.30544014279275,jute
127.70675374863065,29.65450551085734,33.95062393446408,26.776308949607476,61.11505514648874,6.660696215405742,136.9583087044787,coffee
107.0907708543821,52.85549406955961,19.089849575082354,24.69574137192419,87.57123799990444,5.89246075733776,95.3464851764045,cotton
69.84255885002769,65.73752600665031,49.97938836547761,20.16163392854684,63.06149220032008,6.2857596172174715,105.01685184980538,maize
18.061117742075847,62.01667203857802,17.672197437407295,28.11030556083111,70.99649786460793,6.890316931769215,44.3033221908548,lentil
14.346923325312368,70.11355611950134,23.147647921109055,17.587052721020022,25.581421723050397,5.510526681250401,108.79747857056972,kidneybeans
17.961555021393153,16.836372654412592,46.530361019358146,19.52531418294321,82.93637120549722,5.844945935047852,117.28549419882799,pomegranate
56.40772903881784,52.51417851817139,61.841672712002186,35.568144284326536,83.57997991101918,6.487291329305508,161.32162088227878,papaya
80.10233061019586,35.09245674476025,42.31051737131635,23.59717908672041,78.99891561420603,6.220940625497006,188.4405920941472,rice
13.597722144987666,67.94739910610541,25.03721986597599,23.23523199599312,49.923552373905416,6.0813746612531965,149.24998643814502,pigeonpeas
92.15679029699744,19.0654879236847,48.82746232427054,33.76744190490937,94.50564638032289,6.25401064354322,24.948971998045337,muskmelon
13.02275747622464,43.46044529662962,17.68626626156748,23.21231809427766,82.30485670988384,6.595699101453004,63.273053642892165,mungbean
16.913734067265384,64.20849123026984,14.499228835141526,21.31850369186068,25.115746014048455,5.837331859845566,130.11738650021306,kidneybeans
70.21088431225871,58.91679959889578,40.923450754135025,23.737874498803265,65.59790184207077,5.908079317735534,117.94857252496737,maize
78.96866032475876,55.226998406251894,44.1434935794495,22.234846490554254,92.09177876786225,6.690651890559557,205.1582452768736,jute
13.738032777934405,68.81815941312485,24.4344369504865,18.73771461895684,11.583144573491463,5.759684444038949,111.55107827600264,kidneybeans
46.34790976441771,58.257340133809095,89.43472194302522,13.012524035892977,21.13018481736663,7.5380115410482755,62.09033569784802,chickpea
122.53473913798558,43.42282567659308,27.78188993813996,27.63919606156949,80.16417904550653,7.060689293643309,101.39737423991008,cotton
21.97421170135069,41.90152340145572,21.031808856627254,32.38658781615291,55.24317882257264,7.188596156721553,48.629880299873726,mothbeans
14.340434448044569,147.07964192549343,207.3195806219771,17.128246472290098,95.81571150354829,6.176744351069933,114.86564183451394,apple
52.639006405310745,58.94530474019957,52.19921443236414,38.02927025353222,95.63017999614667,7.0776658617228465,146.8936277894146,papaya
16.699818749097776,15.359964054927708,41.3459046012758,20.35263862101534,84.11119271004321,6.440935277636249,98.66594665659007,pomegranate
112.05406625942143,43.29618322511389,15.816347204459714,23.521470575734543,91.53844113867726,6.376890024928445,76.18228840806287,cotton
27.477291226214785,25.861497982985284,20.13955486678091,31.864085104916466,42.78037226463122,5.933456061267246,101.17348578746423,mango
24.126283409918,138.2936063342889,195.51396372154917,26.037881459947048,78.44931696581308,5.365591920277879,65.76098927667404,grapes
26.729675039191577,26.30140821727349,36.80084065414006,30.430919519642778,54.24792265523308,5.13442901021467,131.28166668970195,mango
64.64799772459898,36.368394286471634,31.75278466413116,22.697957542185506,52.376721558335035,6.351305374136198,173.33759069638904,coffee
105.36767751110497,28.456930578009423,28.165801661530395,24.71091614323533,53.67305247477387,6.495266693330099,147.31013134411202,coffee
130.4891507364195,40.58201727663731,24.191930185798164,29.31756903308998,83.82079149965948,6.837104702607686,82.03517211673922,cotton
14.165708183595868,49.962836369236655,6.4780418419861245,26.11034634290857,50.558630787742274,7.089998047821372,51.22630852676869,mothbeans
22.647108384076503,14.94063945999266,30.154247463784696,24.949856890439612,100.0,6.326979476319699,172.66524194720944,coconut
18.26107447817009,15.624140131691686,27.889970516454596,30.624824221956416,92.62338291158906,5.659183485132526,224.5644294707658,coconut
13.975978445509686,16.50820922473621,31.901683251579414,31.605365219437957,100.0,6.159375437525532,121.93302473713676,coconut
18.485451749809904,123.54305029122088,195.86623063943694,20.778952324579688,100.0,5.550207744295862,114.54035775122881,apple
20.38968648279105,19.548701468162573,11.520929037484425,26.341587193946662,78.00017848703207,6.9086625936555315,129.60703134726072,orange
14.905650214666323,26.08891608350546,25.299920339381227,29.841661671741576,55.07610445907153,5.8323951762175685,134.10288744724656,mango
9.776854980993658,24.68406312024038,35.280506258349945,33.36487496990801,54.57038582112017,5.503886146319105,119.23808735183471,mango
24.68190067308311,15.422180683717581,7.681498807333108,22.65801034148112,90.3000813882424,7.585883366199852,91.61697916677646,orange
103.96366956467351,83.3579821437653,45.76751098565546,28.823842701017263,76.22250558433025,5.9694040036218965,126.7041621958047,banana
11.759449438057317,128.7823334270093,180.87276693596385,23.23625039461438,86.43467949406411,6.029919184022396,110.20345376267669,apple
24.48286338347154,137.33695248006194,222.39428934130743,22.826925999403272,89.39740880930437,5.802292852002099,83.28646411544644,grapes
43.326613035642744,60.915516448299165,25.8168825676917,28.18453129318201,69.55209249842785,7.572120264966531,72.56688010730399,blackgram
22.673145430612177,53.82126130491561,20.016877532985806,20.983463518529256,25.69708055815132,5.3958312143122384,106.28530742105039,kidneybeans
25.029120433369073,132.16374241931294,185.19585895247664,17.23262600671576,84.15504846065038,6.052184162523844,63.81824957899831,grapes
111.02169695158273,59.451575036443465,16.15319403954566,21.69442000340662,75.62611887872816,6.983362956312591,75.52669046642296,cotton
10.467329849048005,58.172220542617474,16.06442364689926,19.09823112282214,62.87584326237181,7.050749908838787,37.8740090915819,lentil
77.54414102434838,83.56322577026656,59.59303166938104,25.940207593685525,78.87253288332683,6.088653507477102,96.61806271672565,banana
17.50900162694475,55.39337336686283,10.441797246741215,31.93350249340787,51.87840514560948,7.1578754617030675,51.79801484058733,mothbeans
6.265478903579927,150.04735012294853,206.3650591893663,22.98946918260553,91.69111968864719,5.949028346115839,104.04081596230628,apple
72.55129929176488,46.690963738956604,40.480667949428025,23.235540624038293,87.2539973315437,6.364857471638616,180.54063158951928,jute
10.27783075875878,70.46441985925935,23.16801602418674,22.19662034199346,70.82958260127612,6.399970977963241,33.04195082840285,lentil
97.27743479874295,26.705403821163355,27.866533650506405,27.76652036952126,57.35104585397653,6.80711070097703,189.75709902652963,coffee
18.231737225592244,16.681977720469572,13.891892601776638,22.76187157993906,93.07231633733775,6.971084609105531,128.560546903454,orange
15.179019100697568,60.52981103355125,25.27572894187452,22.50698242971288,58.659315975123434,6.849522259653738,45.54697252774127,lentil
44.14481361623981,64.35399495094244,14.653565065056782,29.967398588895083,65.68676239703518,7.975452066518027,66.15854184316798,blackgram
99.51170164066296,83.88364636088892,31.55817354285778,24.577048326759705,78.0421501132198,6.451518611582499,88.79996087426802,banana
27.098015022568188,63.99788217130647,10.66730024319692,23.022541069510766,19.261480696959985,5.93718767974883,75.44844273432247,kidneybeans
13.569798765108114,17.002261860450375,43.51570098618025,28.495291451164483,88.85997136595141,5.577906761368803,114.03402115801947,pomegranate
75.17687958075071,41.28147284284962,36.47491364627412,24.508222069733453,82.01131172332188,6.984777190555873,162.4053907155473,jute
30.814622379625344,59.51914617516349,54.30342710684315,30.501410174536396,87.81830731751856,6.140065554170958,176.7979118962139,papaya
23.05137293418008,67.77819272244218,25.89233677726904,21.985463379058363,64.72610819830588,6.6232761045468145,45.058901451388536,lentil
14.587617423181786,20.03762500953315,33.09231196194109,29.35792229659638,97.94415975770974,5.95009028700025,212.51700830322844,coconut
20.88410436069699,64.26659957706367,18.641724448369732,25.02035627089561,27.36184420716139,5.310125628921721,117.44598626818762,kidneybeans
16.150019669012714,60.51941667875053,17.71939586262906,20.544279860341913,24.38011786334226,5.532773084067504,98.8050326678485,kidneybeans
26.697777680127345,45.063190177235946,14.506897874110939,32.26151286181319,52.43259677058929,6.966467542087264,63.34751914044795,mothbeans
40.169931499181466,60.29797823349477,53.86938586721411,35.523123830884856,94.87193175566938,6.550789140057922,159.29099522927012,papaya
33.420640540942394,72.60515333662235,79.00165651934557,17.972099036584122,15.688421133948328,7.246557205157694,81.25098264667635,chickpea
95.10596438474623,21.067416018294505,49.82529249770683,22.278020321883204,87.7934764146091,5.878608443987716,40.20490181313637,watermelon
26.495749102738337,29.670192321479984,26.429674410089106,34.53525795269116,48.50242481226261,5.429289093385177,92.41937961101792,mango
13.655087113727507,23.4445612078573,29.201257510042065,27.957507345619096,51.694879468341306,5.730317949160158,95.15818567611538,mango
93.77362290575671,56.89517913085168,41.134429194972654,22.625148423842656,54.791325657878545,6.125846785243821,89.77023628003302,maize
88.43058602770529,84.58003728231924,43.179470030908206,25.404366749132013,82.50458664542928,5.705302718316967,129.0803394354271,banana
62.75082167486967,37.188562353795135,34.93584439832788,23.94274199778582,77.45987962239394,5.776308889599413,243.96946306764661,rice
15.244231317235654,32.80460670257287,15.95309589458623,30.870109559156976,55.58473257874186,6.833546021114363,50.77699716281947,mothbeans
22.683561477103055,128.81865943333142,190.92644304887816,19.046760861474365,75.83717283743783,6.352493224624266,97.99594215834817,apple
22.508913680837725,72.58699407951231,27.24249614946463,18.92069406263274,16.695809255671847,5.5759604516630175,108.9042075987433,kidneybeans
20.759821296659137,66.27950985868833,18.427638141005687,24.443267722200385,61.190876641705756,6.9631101340622665,57.24267651483529,lentil
34.63503832738684,73.96232650032164,76.99962788320838,18.866080887839573,18.041287355084883,7.159707377558836,81.10808273159782,chickpea
20.986461328156032,68.55654336721443,28.499786872881902,23.214629456704657,22.7625423650601,5.982393174230245,89.5121414470869,kidneybeans
99.84808234831122,52.43126043227429,19.60591075950339,22.39204021153355,82.15423002584873,6.670962658084458,89.20475227387642,cotton
28.159284495445544,63.334835022380055,29.090309612789124,29.32546648210435,51.76520042926179,5.870207336305945,144.029427638511,pigeonpeas
52.789177364037734,69.8045972397062,76.63615745576672,20.090863213532206,15.66472204097596,7.551937391275993,76.69642192198094,chickpea
38.93893002893941,62.127353476646796,87.85664535429578,17.638856508139206,10.0,7.454226503145127,67.64671814046078,chickpea
93.28985154337546,13.712482510988126,44.47774086072502,30.300624831417586,90.88712536387574,5.895409364804377,27.390189075961416,muskmelon
18.898357694337662,129.769743187336,204.23054315693332,23.541435024557323,84.1678123009594,6.52889389576122,64.92283230850286,grapes
22.283687107352293,69.99024108254632,20.972899927421096,22.72273318604523,67.25247861889018,6.821472512933672,49.44753161316674,lentil
17.22269599303559,156.33115917132176,188.60564493203177,25.07826232288001,96.21895012940787,5.9948263466326805,102.94185257874976,apple
19.712411234972684,52.376717009784485,20.053342326015553,28.628602690788384,80.54187413920448,6.47015440773688,59.35443416416945,mungbean
